optimizer_step,_step,_step__MIN,_step__MAX,word_embed_l2_param_norm,word_embed_l2_param_norm__MIN,word_embed_l2_param_norm__MAX,,,,,,
396,791,791,791,132.797897338867,132.797897338867,132.797897338867,,,,,,
397,793,793,793,132.831909179688,132.831909179688,132.831909179688,,,,,,
398,795,795,795,132.866973876953,132.866973876953,132.866973876953,,,,,,
399,797,797,797,132.900772094727,132.900772094727,132.900772094727,,,,,,
400,799,799,799,132.935317993164,132.935317993164,132.935317993164,,,,,,
401,801,801,801,132.969543457031,132.969543457031,132.969543457031,,,,,,
402,803,803,803,133.004211425781,133.004211425781,133.004211425781,,,,,,
403,805,805,805,133.03791809082,133.03791809082,133.03791809082,,,,,,
404,807,807,807,133.071701049805,133.071701049805,133.071701049805,,,,,,
405,809,809,809,133.106231689453,133.106231689453,133.106231689453,,,,,,
406,811,811,811,133.139724731445,133.139724731445,133.139724731445,,,,,,
407,813,813,813,133.173461914063,133.173461914063,133.173461914063,,,,,,
408,815,815,815,133.206466674805,133.206466674805,133.206466674805,,,,,,
409,817,817,817,133.240646362305,133.240646362305,133.240646362305,,,,,,
410,819,819,819,133.273223876953,133.273223876953,133.273223876953,,,,,,
411,821,821,821,133.306869506836,133.306869506836,133.306869506836,,,,,,
412,823,823,823,133.339691162109,133.339691162109,133.339691162109,,,,,,
413,825,825,825,133.37336730957,133.37336730957,133.37336730957,,,,,,
414,827,827,827,133.406509399414,133.406509399414,133.406509399414,,,,,,
415,829,829,829,133.43928527832,133.43928527832,133.43928527832,,,,,,
416,831,831,831,133.472564697266,133.472564697266,133.472564697266,,,,,,
417,833,833,833,133.505584716797,133.505584716797,133.505584716797,,,,,,
418,835,835,835,133.538482666016,133.538482666016,133.538482666016,,,,,,
419,837,837,837,133.571853637695,133.571853637695,133.571853637695,,,,,,
420,839,839,839,133.604675292969,133.604675292969,133.604675292969,,,,,,
421,841,841,841,133.638458251953,133.638458251953,133.638458251953,,,,,,
422,843,843,843,133.672210693359,133.672210693359,133.672210693359,,,,,,
423,845,845,845,133.705062866211,133.705062866211,133.705062866211,,,,,,
424,847,847,847,133.738418579102,133.738418579102,133.738418579102,,,,,,
425,849,849,849,133.7705078125,133.7705078125,133.7705078125,,,,,,
426,851,851,851,133.802886962891,133.802886962891,133.802886962891,,,,,,
427,853,853,853,133.836151123047,133.836151123047,133.836151123047,,,,,,
428,855,855,855,133.86833190918,133.86833190918,133.86833190918,,,,,,
429,857,857,857,133.900527954102,133.900527954102,133.900527954102,,,,,,
430,859,859,859,133.932815551758,133.932815551758,133.932815551758,,,,,,
431,861,861,861,133.965881347656,133.965881347656,133.965881347656,,,,,,
432,863,863,863,133.998245239258,133.998245239258,133.998245239258,,,,,,
433,865,865,865,134.030166625977,134.030166625977,134.030166625977,,,,,,
434,867,867,867,134.061798095703,134.061798095703,134.061798095703,,,,,,
435,869,869,869,134.094604492188,134.094604492188,134.094604492188,,,,,,
436,871,871,871,134.126419067383,134.126419067383,134.126419067383,,,,,,
437,873,873,873,134.159317016602,134.159317016602,134.159317016602,,,,,,
438,875,875,875,134.191299438477,134.191299438477,134.191299438477,,,,,,
439,877,877,877,134.223693847656,134.223693847656,134.223693847656,,,,,,
440,879,879,879,134.255889892578,134.255889892578,134.255889892578,,,,,,
441,881,881,881,134.288177490234,134.288177490234,134.288177490234,,,,,,
442,883,883,883,134.320129394531,134.320129394531,134.320129394531,,,,,,
443,885,885,885,134.35237121582,134.35237121582,134.35237121582,,,,,,
444,887,887,887,134.384765625,134.384765625,134.384765625,,,,,,
445,889,889,889,134.416580200195,134.416580200195,134.416580200195,,,,,,
446,891,891,891,134.449188232422,134.449188232422,134.449188232422,,,,,,
447,893,893,893,134.480865478516,134.480865478516,134.480865478516,,,,,,
448,895,895,895,134.51318359375,134.51318359375,134.51318359375,,,,,,
449,897,897,897,134.545181274414,134.545181274414,134.545181274414,,,,,,
450,899,899,899,134.577194213867,134.577194213867,134.577194213867,,,,,,
451,901,901,901,134.609802246094,134.609802246094,134.609802246094,,,,,,
452,903,903,903,134.641052246094,134.641052246094,134.641052246094,,,,,,
453,905,905,905,134.673385620117,134.673385620117,134.673385620117,,,,,,
454,907,907,907,134.70475769043,134.70475769043,134.70475769043,,,,,,
455,909,909,909,134.737274169922,134.737274169922,134.737274169922,,,,,,
456,911,911,911,134.769012451172,134.769012451172,134.769012451172,,,,,,
457,913,913,913,134.800155639648,134.800155639648,134.800155639648,,,,,,
458,915,915,915,134.83186340332,134.83186340332,134.83186340332,,,,,,
459,917,917,917,134.863800048828,134.863800048828,134.863800048828,,,,,,
460,919,919,919,134.895629882813,134.895629882813,134.895629882813,,,,,,
461,921,921,921,134.927185058594,134.927185058594,134.927185058594,,,,,,
462,923,923,923,134.958587646484,134.958587646484,134.958587646484,,,,,,
463,925,925,925,134.989593505859,134.989593505859,134.989593505859,,,,,,
464,927,927,927,135.020263671875,135.020263671875,135.020263671875,,,,,,
465,929,929,929,135.05158996582,135.05158996582,135.05158996582,,,,,,
466,931,931,931,135.082015991211,135.082015991211,135.082015991211,,,,,,
467,933,933,933,135.11279296875,135.11279296875,135.11279296875,,,,,,
468,935,935,935,135.143218994141,135.143218994141,135.143218994141,,,,,,
469,937,937,937,135.174392700195,135.174392700195,135.174392700195,,,,,,
470,939,939,939,135.204803466797,135.204803466797,135.204803466797,,,,,,
471,941,941,941,135.236236572266,135.236236572266,135.236236572266,,,,,,
472,943,943,943,135.267135620117,135.267135620117,135.267135620117,,,,,,
473,945,945,945,135.29817199707,135.29817199707,135.29817199707,,,,,,
474,947,947,947,135.329330444336,135.329330444336,135.329330444336,,,,,,
475,949,949,949,135.360504150391,135.360504150391,135.360504150391,,,,,,
476,951,951,951,135.39208984375,135.39208984375,135.39208984375,,,,,,
477,953,953,953,135.422225952148,135.422225952148,135.422225952148,,,,,,
478,955,955,955,135.453048706055,135.453048706055,135.453048706055,,,,,,
479,957,957,957,135.483978271484,135.483978271484,135.483978271484,,,,,,
480,959,959,959,135.514617919922,135.514617919922,135.514617919922,,,,,,
481,961,961,961,135.545959472656,135.545959472656,135.545959472656,,,,,,
482,963,963,963,135.576416015625,135.576416015625,135.576416015625,,,,,,
483,965,965,965,135.607192993164,135.607192993164,135.607192993164,,,,,,
484,967,967,967,135.637542724609,135.637542724609,135.637542724609,,,,,,
485,969,969,969,135.668350219727,135.668350219727,135.668350219727,,,,,,
486,971,971,971,135.698516845703,135.698516845703,135.698516845703,,,,,,
487,973,973,973,135.729141235352,135.729141235352,135.729141235352,,,,,,
488,975,975,975,135.759231567383,135.759231567383,135.759231567383,,,,,,
489,977,977,977,135.790390014648,135.790390014648,135.790390014648,,,,,,
490,979,979,979,135.820587158203,135.820587158203,135.820587158203,,,,,,
491,981,981,981,135.851181030273,135.851181030273,135.851181030273,,,,,,
492,983,983,983,135.881530761719,135.881530761719,135.881530761719,,,,,,
493,985,985,985,135.912231445313,135.912231445313,135.912231445313,,,,,,
494,987,987,987,135.942535400391,135.942535400391,135.942535400391,,,,,,
495,989,989,989,135.972808837891,135.972808837891,135.972808837891,,,,,,
496,991,991,991,136.003173828125,136.003173828125,136.003173828125,,,,,,
497,993,993,993,136.033813476563,136.033813476563,136.033813476563,,,,,,
498,995,995,995,136.064010620117,136.064010620117,136.064010620117,,,,,,
499,997,997,997,136.094879150391,136.094879150391,136.094879150391,,,,,,
500,999,999,999,136.125213623047,136.125213623047,136.125213623047,,,,,,
501,1001,1001,1001,136.156066894531,136.156066894531,136.156066894531,,,,,,
502,1003,1003,1003,136.186233520508,136.186233520508,136.186233520508,,,,,,
503,1005,1005,1005,136.216903686523,136.216903686523,136.216903686523,,,,,,
504,1007,1007,1007,136.246810913086,136.246810913086,136.246810913086,,,,,,
505,1009,1009,1009,136.27734375,136.27734375,136.27734375,,,,,,
506,1011,1011,1011,136.307342529297,136.307342529297,136.307342529297,,,,,,
507,1013,1013,1013,136.337478637695,136.337478637695,136.337478637695,,,,,,
508,1015,1015,1015,136.368453979492,136.368453979492,136.368453979492,,,,,,
509,1017,1017,1017,136.398376464844,136.398376464844,136.398376464844,,,,,,
510,1019,1019,1019,136.429550170898,136.429550170898,136.429550170898,,,,,,
511,1021,1021,1021,136.459197998047,136.459197998047,136.459197998047,,,,,,
512,1023,1023,1023,136.489318847656,136.489318847656,136.489318847656,,,,,,
513,1025,1025,1025,136.520141601563,136.520141601563,136.520141601563,,,,,,
514,1027,1027,1027,136.549728393555,136.549728393555,136.549728393555,,,,,,
515,1029,1029,1029,136.579666137695,136.579666137695,136.579666137695,,,,,,
516,1031,1031,1031,136.609375,136.609375,136.609375,,,,,,
517,1033,1033,1033,136.639678955078,136.639678955078,136.639678955078,,,,,,
518,1035,1035,1035,136.669189453125,136.669189453125,136.669189453125,,,,,,
519,1037,1037,1037,136.699829101563,136.699829101563,136.699829101563,,,,,,
520,1039,1039,1039,136.729690551758,136.729690551758,136.729690551758,,,,,,
521,1041,1041,1041,136.759841918945,136.759841918945,136.759841918945,,,,,,
522,1043,1043,1043,136.790420532227,136.790420532227,136.790420532227,,,,,,
523,1045,1045,1045,136.819747924805,136.819747924805,136.819747924805,,,,,,
524,1047,1047,1047,136.850402832031,136.850402832031,136.850402832031,,,,,,
525,1049,1049,1049,136.880493164063,136.880493164063,136.880493164063,,,,,,
526,1051,1051,1051,136.910400390625,136.910400390625,136.910400390625,,,,,,
527,1053,1053,1053,136.941329956055,136.941329956055,136.941329956055,,,,,,
528,1055,1055,1055,136.971405029297,136.971405029297,136.971405029297,,,,,,
529,1057,1057,1057,137.001831054688,137.001831054688,137.001831054688,,,,,,
530,1059,1059,1059,137.0322265625,137.0322265625,137.0322265625,,,,,,
531,1061,1061,1061,137.062896728516,137.062896728516,137.062896728516,,,,,,
532,1063,1063,1063,137.093688964844,137.093688964844,137.093688964844,,,,,,
533,1065,1065,1065,137.124359130859,137.124359130859,137.124359130859,,,,,,
534,1067,1067,1067,137.154510498047,137.154510498047,137.154510498047,,,,,,
535,1069,1069,1069,137.186187744141,137.186187744141,137.186187744141,,,,,,
536,1071,1071,1071,137.216506958008,137.216506958008,137.216506958008,,,,,,
537,1073,1073,1073,137.247604370117,137.247604370117,137.247604370117,,,,,,
538,1075,1075,1075,137.278854370117,137.278854370117,137.278854370117,,,,,,
539,1077,1077,1077,137.309463500977,137.309463500977,137.309463500977,,,,,,
540,1079,1079,1079,137.340103149414,137.340103149414,137.340103149414,,,,,,
541,1081,1081,1081,137.371215820313,137.371215820313,137.371215820313,,,,,,
542,1083,1083,1083,137.40168762207,137.40168762207,137.40168762207,,,,,,
543,1085,1085,1085,137.433044433594,137.433044433594,137.433044433594,,,,,,
544,1087,1087,1087,137.462860107422,137.462860107422,137.462860107422,,,,,,
545,1089,1089,1089,137.49284362793,137.49284362793,137.49284362793,,,,,,
546,1091,1091,1091,137.523208618164,137.523208618164,137.523208618164,,,,,,
547,1093,1093,1093,137.553009033203,137.553009033203,137.553009033203,,,,,,
548,1095,1095,1095,137.582061767578,137.582061767578,137.582061767578,,,,,,
549,1097,1097,1097,137.612075805664,137.612075805664,137.612075805664,,,,,,
550,1099,1099,1099,137.642013549805,137.642013549805,137.642013549805,,,,,,
551,1101,1101,1101,137.672378540039,137.672378540039,137.672378540039,,,,,,
552,1103,1103,1103,137.701889038086,137.701889038086,137.701889038086,,,,,,
553,1105,1105,1105,137.732467651367,137.732467651367,137.732467651367,,,,,,
554,1107,1107,1107,137.762359619141,137.762359619141,137.762359619141,,,,,,
555,1109,1109,1109,137.792144775391,137.792144775391,137.792144775391,,,,,,
556,1111,1111,1111,137.821990966797,137.821990966797,137.821990966797,,,,,,
557,1113,1113,1113,137.85173034668,137.85173034668,137.85173034668,,,,,,
558,1115,1115,1115,137.881866455078,137.881866455078,137.881866455078,,,,,,
559,1117,1117,1117,137.911285400391,137.911285400391,137.911285400391,,,,,,
560,1119,1119,1119,137.941482543945,137.941482543945,137.941482543945,,,,,,
561,1121,1121,1121,137.970703125,137.970703125,137.970703125,,,,,,
562,1123,1123,1123,138.000839233398,138.000839233398,138.000839233398,,,,,,
563,1125,1125,1125,138.030242919922,138.030242919922,138.030242919922,,,,,,
564,1127,1127,1127,138.060607910156,138.060607910156,138.060607910156,,,,,,
565,1129,1129,1129,138.090667724609,138.090667724609,138.090667724609,,,,,,
566,1131,1131,1131,138.119598388672,138.119598388672,138.119598388672,,,,,,
567,1133,1133,1133,138.149169921875,138.149169921875,138.149169921875,,,,,,
568,1135,1135,1135,138.179397583008,138.179397583008,138.179397583008,,,,,,
569,1137,1137,1137,138.208740234375,138.208740234375,138.208740234375,,,,,,
570,1139,1139,1139,138.238616943359,138.238616943359,138.238616943359,,,,,,
571,1141,1141,1141,138.267868041992,138.267868041992,138.267868041992,,,,,,
572,1143,1143,1143,138.297149658203,138.297149658203,138.297149658203,,,,,,
573,1145,1145,1145,138.326721191406,138.326721191406,138.326721191406,,,,,,
574,1147,1147,1147,138.35595703125,138.35595703125,138.35595703125,,,,,,
575,1149,1149,1149,138.385360717773,138.385360717773,138.385360717773,,,,,,
576,1151,1151,1151,138.414688110352,138.414688110352,138.414688110352,,,,,,
577,1153,1153,1153,138.444229125977,138.444229125977,138.444229125977,,,,,,
578,1155,1155,1155,138.473403930664,138.473403930664,138.473403930664,,,,,,
579,1157,1157,1157,138.503341674805,138.503341674805,138.503341674805,,,,,,
580,1159,1159,1159,138.532470703125,138.532470703125,138.532470703125,,,,,,
581,1161,1161,1161,138.562683105469,138.562683105469,138.562683105469,,,,,,
582,1163,1163,1163,138.59130859375,138.59130859375,138.59130859375,,,,,,
583,1165,1165,1165,138.621017456055,138.621017456055,138.621017456055,,,,,,
584,1167,1167,1167,138.64973449707,138.64973449707,138.64973449707,,,,,,
585,1169,1169,1169,138.679443359375,138.679443359375,138.679443359375,,,,,,
586,1171,1171,1171,138.708465576172,138.708465576172,138.708465576172,,,,,,
587,1173,1173,1173,138.737731933594,138.737731933594,138.737731933594,,,,,,
588,1175,1175,1175,138.767333984375,138.767333984375,138.767333984375,,,,,,
589,1177,1177,1177,138.795928955078,138.795928955078,138.795928955078,,,,,,
590,1179,1179,1179,138.825546264648,138.825546264648,138.825546264648,,,,,,
591,1181,1181,1181,138.854202270508,138.854202270508,138.854202270508,,,,,,
592,1183,1183,1183,138.883331298828,138.883331298828,138.883331298828,,,,,,
593,1185,1185,1185,138.912750244141,138.912750244141,138.912750244141,,,,,,
594,1187,1187,1187,138.942092895508,138.942092895508,138.942092895508,,,,,,
595,1189,1189,1189,138.970687866211,138.970687866211,138.970687866211,,,,,,
596,1191,1191,1191,139.000381469727,139.000381469727,139.000381469727,,,,,,
597,1193,1193,1193,139.029006958008,139.029006958008,139.029006958008,,,,,,
598,1195,1195,1195,139.059494018555,139.059494018555,139.059494018555,,,,,,
599,1197,1197,1197,139.088806152344,139.088806152344,139.088806152344,,,,,,
600,1199,1199,1199,139.116836547852,139.116836547852,139.116836547852,,,,,,
601,1201,1201,1201,139.146469116211,139.146469116211,139.146469116211,,,,,,
602,1203,1203,1203,139.175094604492,139.175094604492,139.175094604492,,,,,,
603,1205,1205,1205,139.204086303711,139.204086303711,139.204086303711,,,,,,
604,1207,1207,1207,139.233688354492,139.233688354492,139.233688354492,,,,,,
605,1209,1209,1209,139.262451171875,139.262451171875,139.262451171875,,,,,,
606,1211,1211,1211,139.291351318359,139.291351318359,139.291351318359,,,,,,
607,1213,1213,1213,139.319931030273,139.319931030273,139.319931030273,,,,,,
608,1215,1215,1215,139.349349975586,139.349349975586,139.349349975586,,,,,,
609,1217,1217,1217,139.378204345703,139.378204345703,139.378204345703,,,,,,
610,1219,1219,1219,139.407638549805,139.407638549805,139.407638549805,,,,,,
611,1221,1221,1221,139.436660766602,139.436660766602,139.436660766602,,,,,,
612,1223,1223,1223,139.465484619141,139.465484619141,139.465484619141,,,,,,
613,1225,1225,1225,139.495376586914,139.495376586914,139.495376586914,,,,,,
614,1227,1227,1227,139.524291992188,139.524291992188,139.524291992188,,,,,,
615,1229,1229,1229,139.55387878418,139.55387878418,139.55387878418,,,,,,
616,1231,1231,1231,139.581939697266,139.581939697266,139.581939697266,,,,,,
617,1233,1233,1233,139.611068725586,139.611068725586,139.611068725586,,,,,,
618,1235,1235,1235,139.639373779297,139.639373779297,139.639373779297,,,,,,
619,1237,1237,1237,139.668060302734,139.668060302734,139.668060302734,,,,,,
620,1239,1239,1239,139.697250366211,139.697250366211,139.697250366211,,,,,,
621,1241,1241,1241,139.726333618164,139.726333618164,139.726333618164,,,,,,
622,1243,1243,1243,139.755111694336,139.755111694336,139.755111694336,,,,,,
623,1245,1245,1245,139.783767700195,139.783767700195,139.783767700195,,,,,,
624,1247,1247,1247,139.812301635742,139.812301635742,139.812301635742,,,,,,
625,1249,1249,1249,139.841293334961,139.841293334961,139.841293334961,,,,,,
626,1251,1251,1251,139.870391845703,139.870391845703,139.870391845703,,,,,,
627,1253,1253,1253,139.898315429688,139.898315429688,139.898315429688,,,,,,
628,1255,1255,1255,139.927490234375,139.927490234375,139.927490234375,,,,,,
629,1257,1257,1257,139.954895019531,139.954895019531,139.954895019531,,,,,,
630,1259,1259,1259,139.983871459961,139.983871459961,139.983871459961,,,,,,
631,1261,1261,1261,140.012023925781,140.012023925781,140.012023925781,,,,,,
632,1263,1263,1263,140.040222167969,140.040222167969,140.040222167969,,,,,,
633,1265,1265,1265,140.068649291992,140.068649291992,140.068649291992,,,,,,
634,1267,1267,1267,140.096328735352,140.096328735352,140.096328735352,,,,,,
635,1269,1269,1269,140.124694824219,140.124694824219,140.124694824219,,,,,,
636,1271,1271,1271,140.15299987793,140.15299987793,140.15299987793,,,,,,
637,1273,1273,1273,140.181381225586,140.181381225586,140.181381225586,,,,,,
638,1275,1275,1275,140.209045410156,140.209045410156,140.209045410156,,,,,,
639,1277,1277,1277,140.236953735352,140.236953735352,140.236953735352,,,,,,
640,1279,1279,1279,140.265045166016,140.265045166016,140.265045166016,,,,,,
641,1281,1281,1281,140.292831420898,140.292831420898,140.292831420898,,,,,,
642,1283,1283,1283,140.319931030273,140.319931030273,140.319931030273,,,,,,
643,1285,1285,1285,140.347808837891,140.347808837891,140.347808837891,,,,,,
644,1287,1287,1287,140.375518798828,140.375518798828,140.375518798828,,,,,,
645,1289,1289,1289,140.403045654297,140.403045654297,140.403045654297,,,,,,
646,1291,1291,1291,140.430099487305,140.430099487305,140.430099487305,,,,,,
647,1293,1293,1293,140.457870483398,140.457870483398,140.457870483398,,,,,,
648,1295,1295,1295,140.484710693359,140.484710693359,140.484710693359,,,,,,
649,1297,1297,1297,140.513305664063,140.513305664063,140.513305664063,,,,,,
650,1299,1299,1299,140.540222167969,140.540222167969,140.540222167969,,,,,,
651,1301,1301,1301,140.567810058594,140.567810058594,140.567810058594,,,,,,
652,1303,1303,1303,140.593734741211,140.593734741211,140.593734741211,,,,,,
653,1305,1305,1305,140.621124267578,140.621124267578,140.621124267578,,,,,,
654,1307,1307,1307,140.648345947266,140.648345947266,140.648345947266,,,,,,
655,1309,1309,1309,140.674728393555,140.674728393555,140.674728393555,,,,,,
656,1311,1311,1311,140.702087402344,140.702087402344,140.702087402344,,,,,,
657,1313,1313,1313,140.728088378906,140.728088378906,140.728088378906,,,,,,
658,1315,1315,1315,140.754776000977,140.754776000977,140.754776000977,,,,,,
659,1317,1317,1317,140.781631469727,140.781631469727,140.781631469727,,,,,,
660,1319,1319,1319,140.80729675293,140.80729675293,140.80729675293,,,,,,
661,1321,1321,1321,140.832427978516,140.832427978516,140.832427978516,,,,,,
662,1323,1323,1323,140.858779907227,140.858779907227,140.858779907227,,,,,,
663,1325,1325,1325,140.884262084961,140.884262084961,140.884262084961,,,,,,
664,1327,1327,1327,140.909622192383,140.909622192383,140.909622192383,,,,,,
665,1329,1329,1329,140.93424987793,140.93424987793,140.93424987793,,,,,,
666,1331,1331,1331,140.960815429688,140.960815429688,140.960815429688,,,,,,
667,1333,1333,1333,140.986343383789,140.986343383789,140.986343383789,,,,,,
668,1335,1335,1335,141.012512207031,141.012512207031,141.012512207031,,,,,,
669,1337,1337,1337,141.038345336914,141.038345336914,141.038345336914,,,,,,
670,1339,1339,1339,141.064376831055,141.064376831055,141.064376831055,,,,,,
671,1341,1341,1341,141.089950561523,141.089950561523,141.089950561523,,,,,,
672,1343,1343,1343,141.115631103516,141.115631103516,141.115631103516,,,,,,
673,1345,1345,1345,141.14176940918,141.14176940918,141.14176940918,,,,,,
674,1347,1347,1347,141.16667175293,141.16667175293,141.16667175293,,,,,,
675,1349,1349,1349,141.193389892578,141.193389892578,141.193389892578,,,,,,
676,1351,1351,1351,141.218933105469,141.218933105469,141.218933105469,,,,,,
677,1353,1353,1353,141.244033813477,141.244033813477,141.244033813477,,,,,,
678,1355,1355,1355,141.269882202148,141.269882202148,141.269882202148,,,,,,
679,1357,1357,1357,141.295913696289,141.295913696289,141.295913696289,,,,,,
680,1359,1359,1359,141.321334838867,141.321334838867,141.321334838867,,,,,,
681,1361,1361,1361,141.347686767578,141.347686767578,141.347686767578,,,,,,
682,1363,1363,1363,141.372909545898,141.372909545898,141.372909545898,,,,,,
683,1365,1365,1365,141.399139404297,141.399139404297,141.399139404297,,,,,,
684,1367,1367,1367,141.424255371094,141.424255371094,141.424255371094,,,,,,
685,1369,1369,1369,141.450759887695,141.450759887695,141.450759887695,,,,,,
686,1371,1371,1371,141.475921630859,141.475921630859,141.475921630859,,,,,,
687,1373,1373,1373,141.50244140625,141.50244140625,141.50244140625,,,,,,
688,1375,1375,1375,141.527908325195,141.527908325195,141.527908325195,,,,,,
689,1377,1377,1377,141.55322265625,141.55322265625,141.55322265625,,,,,,
690,1379,1379,1379,141.579177856445,141.579177856445,141.579177856445,,,,,,
691,1381,1381,1381,141.604431152344,141.604431152344,141.604431152344,,,,,,
692,1383,1383,1383,141.629821777344,141.629821777344,141.629821777344,,,,,,
693,1385,1385,1385,141.655242919922,141.655242919922,141.655242919922,,,,,,
694,1387,1387,1387,141.679641723633,141.679641723633,141.679641723633,,,,,,
695,1389,1389,1389,141.705139160156,141.705139160156,141.705139160156,,,,,,
696,1391,1391,1391,141.729736328125,141.729736328125,141.729736328125,,,,,,
697,1393,1393,1393,141.755645751953,141.755645751953,141.755645751953,,,,,,
698,1395,1395,1395,141.780578613281,141.780578613281,141.780578613281,,,,,,
699,1397,1397,1397,141.806228637695,141.806228637695,141.806228637695,,,,,,
700,1399,1399,1399,141.831771850586,141.831771850586,141.831771850586,,,,,,
701,1401,1401,1401,141.85612487793,141.85612487793,141.85612487793,,,,,,
702,1403,1403,1403,141.880722045898,141.880722045898,141.880722045898,,,,,,
703,1405,1405,1405,141.90592956543,141.90592956543,141.90592956543,,,,,,
704,1407,1407,1407,141.929580688477,141.929580688477,141.929580688477,,,,,,
705,1409,1409,1409,141.954727172852,141.954727172852,141.954727172852,,,,,,
706,1411,1411,1411,141.979019165039,141.979019165039,141.979019165039,,,,,,
707,1413,1413,1413,142.003479003906,142.003479003906,142.003479003906,,,,,,
708,1415,1415,1415,142.027740478516,142.027740478516,142.027740478516,,,,,,
709,1417,1417,1417,142.052658081055,142.052658081055,142.052658081055,,,,,,
710,1419,1419,1419,142.077072143555,142.077072143555,142.077072143555,,,,,,
711,1421,1421,1421,142.101760864258,142.101760864258,142.101760864258,,,,,,
712,1423,1423,1423,142.126358032227,142.126358032227,142.126358032227,,,,,,
713,1425,1425,1425,142.15104675293,142.15104675293,142.15104675293,,,,,,
714,1427,1427,1427,142.175445556641,142.175445556641,142.175445556641,,,,,,
715,1429,1429,1429,142.200134277344,142.200134277344,142.200134277344,,,,,,
716,1431,1431,1431,142.224227905273,142.224227905273,142.224227905273,,,,,,
717,1433,1433,1433,142.248733520508,142.248733520508,142.248733520508,,,,,,
718,1435,1435,1435,142.272613525391,142.272613525391,142.272613525391,,,,,,
719,1437,1437,1437,142.296829223633,142.296829223633,142.296829223633,,,,,,
720,1439,1439,1439,142.320007324219,142.320007324219,142.320007324219,,,,,,
721,1441,1441,1441,142.343994140625,142.343994140625,142.343994140625,,,,,,
722,1443,1443,1443,142.366989135742,142.366989135742,142.366989135742,,,,,,
723,1445,1445,1445,142.390655517578,142.390655517578,142.390655517578,,,,,,
724,1447,1447,1447,142.413696289063,142.413696289063,142.413696289063,,,,,,
725,1449,1449,1449,142.437973022461,142.437973022461,142.437973022461,,,,,,
726,1451,1451,1451,142.46061706543,142.46061706543,142.46061706543,,,,,,
727,1453,1453,1453,142.483917236328,142.483917236328,142.483917236328,,,,,,
728,1455,1455,1455,142.506683349609,142.506683349609,142.506683349609,,,,,,
729,1457,1457,1457,142.52912902832,142.52912902832,142.52912902832,,,,,,
730,1459,1459,1459,142.552368164063,142.552368164063,142.552368164063,,,,,,
731,1461,1461,1461,142.575103759766,142.575103759766,142.575103759766,,,,,,
732,1463,1463,1463,142.597900390625,142.597900390625,142.597900390625,,,,,,
733,1465,1465,1465,142.620162963867,142.620162963867,142.620162963867,,,,,,
734,1467,1467,1467,142.643676757813,142.643676757813,142.643676757813,,,,,,
735,1469,1469,1469,142.666275024414,142.666275024414,142.666275024414,,,,,,
736,1471,1471,1471,142.689056396484,142.689056396484,142.689056396484,,,,,,
737,1473,1473,1473,142.711990356445,142.711990356445,142.711990356445,,,,,,
738,1475,1475,1475,142.734970092773,142.734970092773,142.734970092773,,,,,,
739,1477,1477,1477,142.757263183594,142.757263183594,142.757263183594,,,,,,
740,1479,1479,1479,142.78125,142.78125,142.78125,,,,,,
741,1481,1481,1481,142.803726196289,142.803726196289,142.803726196289,,,,,,
742,1483,1483,1483,142.826583862305,142.826583862305,142.826583862305,,,,,,
743,1485,1485,1485,142.848861694336,142.848861694336,142.848861694336,,,,,,
744,1487,1487,1487,142.87223815918,142.87223815918,142.87223815918,,,,,,
745,1489,1489,1489,142.894912719727,142.894912719727,142.894912719727,,,,,,
746,1491,1491,1491,142.917922973633,142.917922973633,142.917922973633,,,,,,
747,1493,1493,1493,142.939865112305,142.939865112305,142.939865112305,,,,,,
748,1495,1495,1495,142.963500976563,142.963500976563,142.963500976563,,,,,,
749,1497,1497,1497,142.985610961914,142.985610961914,142.985610961914,,,,,,
750,1499,1499,1499,143.008804321289,143.008804321289,143.008804321289,,,,,,
751,1501,1501,1501,143.03141784668,143.03141784668,143.03141784668,,,,,,
752,1503,1503,1503,143.053894042969,143.053894042969,143.053894042969,,,,,,
753,1505,1505,1505,143.076751708984,143.076751708984,143.076751708984,,,,,,
754,1507,1507,1507,143.098358154297,143.098358154297,143.098358154297,,,,,,
755,1509,1509,1509,143.120422363281,143.120422363281,143.120422363281,,,,,,
756,1511,1511,1511,143.142486572266,143.142486572266,143.142486572266,,,,,,
757,1513,1513,1513,143.164657592773,143.164657592773,143.164657592773,,,,,,
758,1515,1515,1515,143.186157226563,143.186157226563,143.186157226563,,,,,,
759,1517,1517,1517,143.207412719727,143.207412719727,143.207412719727,,,,,,
760,1519,1519,1519,143.228820800781,143.228820800781,143.228820800781,,,,,,
761,1521,1521,1521,143.250381469727,143.250381469727,143.250381469727,,,,,,
762,1523,1523,1523,143.271179199219,143.271179199219,143.271179199219,,,,,,
763,1525,1525,1525,143.292526245117,143.292526245117,143.292526245117,,,,,,
764,1527,1527,1527,143.314300537109,143.314300537109,143.314300537109,,,,,,
765,1529,1529,1529,143.334747314453,143.334747314453,143.334747314453,,,,,,
766,1531,1531,1531,143.356628417969,143.356628417969,143.356628417969,,,,,,
767,1533,1533,1533,143.37678527832,143.37678527832,143.37678527832,,,,,,
768,1535,1535,1535,143.397598266602,143.397598266602,143.397598266602,,,,,,
769,1537,1537,1537,143.41796875,143.41796875,143.41796875,,,,,,
770,1539,1539,1539,143.439331054688,143.439331054688,143.439331054688,,,,,,
